,Ti,Ni,Cu,Hf,Zr,hp1,hp2,hpVary
1276,36.0,46.0,5,2,11,-157.9745614188032,126.95611687086057,284.9306782896638
1277,34.0,46.0,5,11,4,-141.55280979287818,143.37930784195487,284.93211763483305
1278,35.0,42.0,9,5,9,110.08861685558804,-175.02537121076602,285.11398806635407
1279,33.0,42.0,9,14,2,128.93480836291565,-156.18061904853403,285.1154274114497
1280,36.0,49.0,2,3,10,144.56850761224632,-140.71983836091385,285.2883459731602
1281,34.0,49.0,2,12,3,162.11016301307245,-123.17962230534431,285.28978531841676
1282,35.0,45.0,6,6,8,128.18930614701821,-157.2823496030178,285.471655750036
1283,33.0,45.0,6,15,1,148.1539620841504,-137.31913301115583,285.47309509530623
1284,36.0,41.0,10,0,13,97.7012525248283,-187.9522736566105,285.6535261814388
1285,34.0,41.0,10,9,6,112.31971399174654,-173.3352515349543,285.65496552670083
1286,35.0,48.0,3,7,7,146.3781292578642,-139.45119417579008,285.8293234336543
1287,33.0,48.0,3,16,0,167.4612496245827,-118.36951315427086,285.83076277885357
1288,36.0,44.0,7,1,12,115.25990975595778,-170.75128410914476,286.01119386510254
1289,34.0,44.0,7,10,5,130.99683565250598,-155.01579755786952,286.0126332103755
1290,35.0,51.0,0,8,6,164.65508618835884,-121.5319049290265,286.18699111738533
1291,36.0,47.0,4,2,11,-153.4621607421759,132.90670080683776,286.3688615490137
1292,34.0,47.0,4,11,4,149.76209113303048,-136.6082097612998,286.3703008943303
1293,35.0,43.0,8,5,9,116.10031452518888,-170.4518568005169,286.5521713257058
1294,33.0,43.0,8,14,2,135.37870538765856,-151.174905283302,286.55361067096055
1295,36.0,50.0,1,3,10,-136.0849035557112,150.6416256770026,286.7265292327138
1296,34.0,50.0,1,12,3,168.61548043272342,-118.1124881451542,286.7279685778776
1297,35.0,46.0,5,6,8,134.32353794532537,-152.5863010641733,286.9098390094987
1298,33.0,46.0,5,15,1,154.7203932372504,-132.190885117363,286.9112783546134
1299,36.0,42.0,9,0,13,-183.62731073913892,103.46439870170434,287.09170944084326
1300,34.0,42.0,9,9,6,118.51505952376465,-168.57808926251164,287.0931487862763
1301,35.0,49.0,2,7,7,-134.63261150839935,152.63489518461574,287.2675066930151
1302,33.0,49.0,2,16,0,174.1502149063599,-113.1187311319245,287.2689460382844
1303,36.0,45.0,6,1,12,121.14559006140917,-166.30378706307965,287.4493771244888
1304,34.0,45.0,6,10,5,137.31471531301213,-150.1361011568497,287.4508164698618
1305,35.0,41.0,10,4,10,103.91201896376151,-183.72066793770136,287.6326869014629
1306,33.0,41.0,10,13,3,122.50414475149591,-165.1299814951326,287.6341262466285
1307,36.0,48.0,3,2,11,-148.89212956758274,138.9149152408354,287.80704480841814
1308,34.0,48.0,3,11,4,-131.60597923169553,156.20250492193736,287.8084841536329
1309,35.0,44.0,7,5,9,-165.82071189229646,122.16964269295568,287.99035458525213
1310,33.0,44.0,7,14,2,141.8802329102473,-146.11156102004134,287.9917939302886
1311,36.0,51.0,0,3,10,156.77237423954648,-131.39233825251358,288.16471249206006
1312,34.0,51.0,0,12,3,175.17842835026386,-112.98772348697275,288.1661518372366
1313,35.0,47.0,4,6,8,140.515400241522,-147.83262202741935,288.34802226894135
1314,33.0,47.0,4,15,1,-127.00500672556063,161.34445488835627,288.3494616139169
1315,36.0,43.0,8,0,13,-179.2447173237124,109.28517537677544,288.52989270048784
1316,34.0,43.0,8,9,6,124.76803555346851,-163.76329649208128,288.5313320455498
1317,35.0,50.0,1,7,7,158.9492916096351,-129.75639834308095,288.70568995271606
1318,33.0,50.0,1,16,0,180.89681068631762,-107.81031861150768,288.7071292978253
1319,36.0,46.0,5,1,12,127.08890086505562,-161.79865951913598,288.8875603841916
1320,34.0,46.0,5,10,5,-145.1987742578458,143.69022547143686,288.88899972928266
1321,35.0,42.0,9,4,10,109.91644350078423,-179.1544266600722,289.07087016085643
1322,33.0,42.0,9,13,3,-160.13154086253144,128.94076864380622,289.07230950633766
1323,36.0,49.0,2,2,11,-144.2644678950419,144.9807601729699,289.2452280680118
1324,34.0,49.0,2,11,4,-126.54611820412356,162.7005492090393,289.24666741316287
1325,35.0,45.0,6,5,9,128.29660135839367,-161.1319364861265,289.4285378445202
1326,33.0,45.0,6,14,2,-140.9905862588621,148.43939093100198,289.4299771898641
1327,34.0,41.0,10,8,7,112.12205185422499,-177.48979576699458,289.61184762121957
1328,32.0,41.0,10,17,0,-154.92544500353233,134.68784196327033,289.61328696680266
1329,35.0,48.0,3,6,8,146.76489303572453,-143.02131249269405,289.7862055284186
1330,33.0,48.0,3,15,1,-121.76149783579149,168.02614703775907,289.78764487355056
1331,36.0,44.0,7,0,13,115.16358254954685,-174.8044934103309,289.96807595987775
1332,34.0,44.0,7,9,6,131.07864208142564,-158.8908732236996,289.96951530512524
1333,35.0,51.0,0,7,7,-124.82255467968207,165.32131853231112,290.1438732119932
1334,33.0,51.0,0,16,0,187.70103696385922,-102.4442755932514,290.1453125571106
1335,36.0,47.0,4,1,12,-157.23590147717186,133.08984216637327,290.32574364354514
1336,34.0,47.0,4,10,5,150.1233661279548,-140.20381686094152,290.3271829888963
1337,35.0,43.0,8,4,10,115.97849853603111,-174.53055488449172,290.50905342052283
1338,33.0,43.0,8,13,3,-155.0754697319171,135.4350230335549,290.510492765472
1339,36.0,50.0,1,2,11,-139.57917572449514,151.10423560300842,290.68341132750356
1340,34.0,50.0,1,11,4,-121.42862667858572,169.25622399401618,290.6848506726019
1341,35.0,46.0,5,5,9,-156.38553058197613,134.48119052211405,290.8667211040902
1342,33.0,46.0,5,14,2,155.05617944951518,-135.81198099975427,290.86816044926945
1343,34.0,42.0,9,8,7,-172.6822761292151,118.36775475152535,291.05003088074045
1344,32.0,42.0,9,17,0,141.36574421523255,-149.68572601075084,291.0514702259834
1345,35.0,49.0,2,6,8,153.07201632790384,-138.15237245995195,291.2243887878558
1346,33.0,49.0,2,15,1,174.76546968499315,-116.4603584481556,291.22582813314875
1347,36.0,45.0,6,0,13,121.09962022030959,-170.30663899897263,291.4062592192822
1348,34.0,45.0,6,9,6,137.44687910721404,-153.96081945739024,291.4076985646043
1349,35.0,41.0,10,3,11,103.56109177364851,-188.0284772225059,291.5895689961544
1350,33.0,41.0,10,12,4,122.33135119671351,-169.25965714461563,291.59100834132914
1351,36.0,48.0,3,1,12,139.148413965886,-152.61551293719822,291.7639269030842
1352,34.0,48.0,3,10,5,-135.1512289659895,156.6141372823913,291.7653662483808
1353,35.0,44.0,7,4,10,-169.84905261095264,122.0981840689783,291.94723667993094
1354,33.0,44.0,7,13,3,141.98690792177513,-149.96176810340148,291.9486760251766
1355,36.0,51.0,0,2,11,157.28534153092187,-134.83625305602618,292.12159458694805
1356,34.0,51.0,0,11,4,175.8695292769553,-116.25350465516203,292.1230339321173
1357,35.0,47.0,4,5,9,-151.58149417986533,140.72341018370935,292.3049043635747
1358,33.0,47.0,4,14,2,-130.57574524268148,161.730598466238,292.3063437089195
1359,34.0,43.0,8,8,7,-167.81712599353887,124.6710881467734,292.48821414031227
1360,32.0,43.0,8,17,0,-144.3883765200435,148.1012769657682,292.4896534858117
1361,35.0,50.0,1,6,8,159.4367701180745,-133.22580192922578,292.6625720473003
1362,33.0,50.0,1,15,1,181.5624228300585,-111.10158856249473,292.6640113925532
1363,36.0,46.0,5,0,13,127.09328838900547,-165.7511540896703,292.8444424786758
1364,34.0,46.0,5,9,6,-148.9731351930168,143.87274663109565,292.84588182411244
1365,35.0,42.0,9,3,11,-183.4118785795763,109.61587367590982,293.0277522554861
1366,33.0,42.0,9,12,4,-164.21085914672403,128.8183324541169,293.02919160084093
1367,36.0,49.0,2,1,12,145.26461626315722,-147.9374938993751,293.20211016253234
1368,34.0,49.0,2,10,5,-130.04101057317348,163.16253893463,293.2035495078035
1369,35.0,45.0,6,4,10,128.27550009975675,-165.1099198394295,293.38541993918625
1370,33.0,45.0,6,13,3,-144.79043597694908,148.59642330750648,293.38685928445557
1371,34.0,41.0,10,7,8,111.79599324670562,-181.77273646930553,293.56872971601115
1372,32.0,41.0,10,16,1,134.5399169907614,-159.0302520704954,293.5701690612568
1373,35.0,48.0,3,5,9,147.023260343296,-146.71982727977775,293.74308762307373
1374,33.0,48.0,3,14,2,168.46264798058837,-125.2818789875837,293.74452696817207
1375,34.0,44.0,7,8,7,131.03205204011465,-162.89434535981673,293.9263973999314
1376,32.0,44.0,7,17,0,-139.03339653131388,154.89444021391682,293.9278367452307
1377,35.0,51.0,0,6,8,165.8591544064402,-128.2416009006538,294.100755307094
1378,33.0,51.0,0,15,1,188.41700647299876,-105.6851881788698,294.10219465186856
1379,36.0,47.0,4,0,13,133.1445870558091,-161.13803868240575,294.28262573821485
1380,34.0,47.0,4,9,6,-143.92782043080842,150.356244652663,294.28406508347143
1381,35.0,43.0,8,3,11,115.72828607654083,-178.73764943868446,294.4659355152253
1382,33.0,43.0,8,12,4,135.36294420943887,-159.1044306507647,294.46737486020356
1383,36.0,50.0,1,1,12,-143.20184436354975,151.43844905873993,294.6402934222897
1384,34.0,50.0,1,10,5,169.76857108497643,-124.87316168228244,294.6417327672589
1385,35.0,46.0,5,4,10,134.5104466287885,-160.31315656997685,294.82360319876534
1386,33.0,46.0,5,13,3,155.26356919160753,-139.5614733524544,294.82504254406194
1387,34.0,42.0,9,7,8,-176.91485946623288,118.09205350946286,295.00691297569574
1388,32.0,42.0,9,16,1,-153.74017571240984,141.26817660836969,295.0083523207795
1389,35.0,49.0,2,5,9,-141.80052988174066,153.38074100081576,295.1812708825564
1390,33.0,49.0,2,14,2,175.25232799295918,-119.93038223455187,295.18271022751105
1391,34.0,45.0,6,8,7,-157.91393422819056,137.45064643095247,295.36458065914303
1392,32.0,45.0,6,17,0,-133.62078604465933,161.74523395979486,295.3660200044542
1393,35.0,41.0,10,2,12,103.08176811318845,-192.4646829775811,295.54645109076955
1394,33.0,41.0,10,11,5,-173.51772926434205,122.03016117170046,295.5478904360425
1395,36.0,48.0,3,0,13,-156.46729277715713,139.25351622054586,295.720808997703
1396,34.0,48.0,3,9,6,156.8973731721635,-138.824875170616,295.7222483427795
1397,35.0,44.0,7,3,11,-174.0057897998122,121.89832897481392,295.9041187746261
1398,33.0,44.0,7,12,4,141.96518646272307,-153.94037165691952,295.9055581196426
1399,36.0,51.0,0,1,12,157.6699123517319,-138.40856432974033,296.07847668147224
1400,34.0,51.0,0,10,5,-119.64768229349284,176.43223373324145,296.0799160267343
1401,35.0,47.0,4,4,10,140.80302365575335,-155.45876280251832,296.2617864582717
1402,33.0,47.0,4,13,3,-134.27488023007754,161.9883455734671,296.26322580354463
1403,34.0,43.0,8,7,8,-171.99935196518163,124.4457442699204,296.445096235102
1404,32.0,43.0,8,16,1,-148.39246885632383,148.05406672380923,296.44653558013306
1405,35.0,50.0,1,5,9,159.79585215629777,-136.8236019857468,296.61945414204456
1406,33.0,50.0,1,14,2,-114.52125498363239,182.0996385035687,296.6208934872011
1407,34.0,46.0,5,8,7,143.92687132023275,-152.87589259852757,296.8027639187603
1408,32.0,46.0,5,17,0,-128.1505450601062,168.65365820378065,296.80420326388685
1409,35.0,42.0,9,2,12,-187.79772696934015,109.18690738087753,296.9846343502177
1410,33.0,42.0,9,11,5,-168.41857390113,128.56749979429878,296.9860736954288
1411,36.0,49.0,2,0,13,-151.73891637391353,145.42007588341949,297.158992257333
1412,34.0,49.0,2,9,6,-133.66429941240494,163.4961321899318,297.16043160233676
1413,35.0,45.0,6,3,11,128.12600237113656,-169.21629966294495,297.3423020340815
1414,33.0,45.0,6,12,4,148.62505921405682,-148.7186821650921,297.3437413791489
1415,34.0,41.0,10,6,9,111.34153816886828,-186.18407364187442,297.5256118107427
1416,32.0,41.0,10,15,2,-163.26345560765276,134.26359554821101,297.5270511558638
1417,35.0,48.0,3,4,10,-150.54673853715576,147.15323118056403,297.6999697177198
1418,33.0,48.0,3,13,3,-128.93065660965294,168.77075245327433,297.70140906292727
1419,34.0,44.0,7,7,8,130.85706552836928,-167.02621396615177,297.88327949452105
1420,32.0,44.0,7,16,1,154.89758733732742,-142.9871315023529,297.8847188396803
1421,35.0,51.0,0,5,9,-131.78904359178705,166.26859380974201,298.05763740152906
1422,33.0,51.0,0,14,2,-109.05449723470338,189.00457951187855,298.0590767465819
1423,34.0,47.0,4,8,7,150.46072670721333,-147.78022047093327,298.2409471781466
1424,32.0,47.0,4,17,0,175.6197129459033,-122.62267357750989,298.2423865234132
1425,35.0,43.0,8,2,12,-183.07314046309693,115.34967714670347,298.4228176098004
1426,33.0,43.0,8,11,5,135.16246891512128,-163.2617880399157,298.424256955037
1427,36.0,50.0,1,0,13,151.64426604413893,-146.9529094728059,298.59717551694484
1428,34.0,50.0,1,9,6,170.15252170548774,-128.4460931562462,298.59861486173395
1429,35.0,46.0,5,3,11,134.41130626533413,-164.36917902819187,298.780485293526
1430,33.0,46.0,5,12,4,-143.43936217534065,155.34256246333825,298.7819246386789
1431,34.0,42.0,9,6,9,117.68795579670405,-181.27583927340493,298.963795070109
1432,32.0,42.0,9,15,2,-157.92302188420854,141.0422125312034,298.96523441541194
1433,35.0,49.0,2,4,10,-145.57708377378003,153.56106920345337,299.1381529772334
1434,33.0,49.0,2,13,3,175.61078983113111,-123.5288024913225,299.1395923224536
1435,34.0,45.0,6,7,8,-161.99544546913785,137.32601728502777,299.3214627541656
1436,32.0,45.0,6,16,1,-137.52416365031877,161.7987384487642,299.32290209908297
1437,35.0,41.0,10,1,13,102.4740479826578,-197.0292852028906,299.5033331855484
1438,33.0,41.0,10,10,6,-177.90419785434642,121.60057467629667,299.5047725306431
1439,34.0,48.0,3,8,7,-142.62691784540584,157.05221259233076,299.6791304377366
1440,32.0,48.0,3,17,0,-117.0371715969768,182.6433981860464,299.6805697830232
1441,35.0,44.0,7,2,12,-178.29092345894242,121.5700774101715,299.8610008691139
1442,33.0,44.0,7,11,5,141.81506853364408,-158.04737168073189,299.86244021437597
1443,36.0,51.0,0,0,13,-142.10927207363056,157.9260867026751,300.03535877630566
1444,34.0,51.0,0,9,6,176.86654171935515,-123.17025640216707,300.0367981215222
1445,35.0,47.0,4,3,11,140.75424065734842,-159.46442789545836,300.2186685528068
1446,33.0,47.0,4,12,4,-138.1024116876597,162.11769621042185,300.22010789808155
1447,34.0,43.0,8,6,9,-176.30997440705505,124.09200392264756,300.4019783297026
1448,32.0,43.0,8,15,2,-152.52495766288666,147.87846001196885,300.4034176748555
1449,35.0,50.0,1,4,10,160.02653772424674,-140.54979851244934,300.5763362366961
1450,33.0,50.0,1,13,3,182.50845770709566,-118.0693178750098,300.57777558210546
1451,34.0,46.0,5,7,8,-156.9070464742199,143.85259953918285,300.75964601340274
1452,32.0,46.0,5,16,1,-132.0035653005143,168.7575200581632,300.7610853586775
1453,35.0,42.0,9,1,13,108.62954461568734,-192.31197182925462,300.94151644494195
1454,33.0,42.0,9,10,6,128.18827066436643,-172.75468512579573,300.94295579016216
1455,34.0,49.0,2,8,7,-137.415984721918,163.7013289752358,301.1173136971538
1456,32.0,49.0,2,17,0,189.7247139238898,-111.39403911834415,301.11875304223395
1457,35.0,45.0,6,2,12,127.84810817200923,-173.451075956782,301.29918412879124
1458,33.0,45.0,6,11,5,148.52529865018732,-152.775324823564,301.30062347375133
1459,34.0,41.0,10,5,10,-190.72380728458484,110.75868662080029,301.4824939053851
1460,32.0,41.0,10,14,3,-167.62505561507896,133.85887763545907,301.48393325053803
1461,35.0,48.0,3,3,11,-154.50204626474806,147.15480554790702,301.6568518126551
1462,33.0,48.0,3,12,4,168.95046045570052,-132.70783070191646,301.658291157617
1463,34.0,44.0,7,6,9,130.55368254639325,-171.28647904271565,301.8401615891089
1464,32.0,44.0,7,15,2,154.7723379906529,-147.06926294360255,301.84160093425544
1465,35.0,51.0,0,4,10,-135.4648827531455,166.54963674291503,302.01451949606053
1466,33.0,51.0,0,13,3,189.46375608054223,-112.55220276077125,302.0159588413135
1467,34.0,47.0,4,7,8,150.4368122916494,-151.7610169813015,302.1978292729509
1468,32.0,47.0,4,16,1,175.77393216552446,-126.42533645255662,302.1992686180811
1469,35.0,43.0,8,1,13,114.84267174676643,-187.53702795775098,302.3796997045174
1470,33.0,43.0,8,10,6,134.83359715039842,-167.54754189925188,302.3811390496503
1471,34.0,50.0,1,8,7,170.4080758561322,-132.14742110041152,302.5554969565437
1472,32.0,50.0,1,17,0,196.86366015968088,-105.69327614204849,302.55693630172937
1473,35.0,46.0,5,2,12,-168.55359795669574,134.18376943148905,302.7373673881848
1474,33.0,46.0,5,11,5,-147.44564746846845,155.29315926489653,302.738806733365
1475,34.0,42.0,9,5,10,117.15546161387465,-185.7652155508331,302.92067716470774
1476,32.0,42.0,9,14,3,-162.23426452636886,140.68785198382102,302.9221165101899
1477,35.0,49.0,2,3,11,-149.4820341360719,153.61300093570026,303.09503507177214
1478,33.0,49.0,2,12,4,-127.25561921826011,175.84085519888322,303.0964744171433
1479,34.0,45.0,6,6,9,137.07299166821758,-166.2053531803831,303.2783448486007
1480,32.0,45.0,6,15,2,-141.555937726278,161.72384646743012,303.2797841937081
1481,35.0,41.0,10,0,14,-201.7222838984526,101.73793138173642,303.460215280189
1482,33.0,41.0,10,9,7,-182.41906291456326,121.04259171099693,303.4616546255602
1483,31.0,41.0,10,18,0,148.11644704645732,-155.34664692412935,303.46309397058667
1484,34.0,48.0,3,7,8,157.0786555420782,-146.5573569904318,303.63601253251
1485,32.0,48.0,3,16,1,182.84797477081884,-120.78947710665489,303.6374518774737
1486,35.0,44.0,7,1,13,121.1134293754294,-182.7044535882851,303.8178829637145
1487,33.0,44.0,7,10,6,141.53655413417437,-162.2827681747167,303.81932230889106
1488,34.0,51.0,0,8,7,177.17245323516545,-126.82122698099374,303.9936802161592
1489,32.0,51.0,0,17,0,-99.9348826675614,204.060236893798,303.9951195613594
1490,35.0,47.0,4,2,12,140.57706118901842,-163.59848945854174,304.17555064756016
1491,33.0,47.0,4,11,5,162.11865037723328,-142.05833961543067,304.17698999266395
1492,34.0,43.0,8,5,10,-180.7489933191373,123.60986710520228,304.3588604243396
1493,32.0,43.0,8,14,3,-156.7858429396765,147.57445682979596,304.3602997694725
1494,35.0,50.0,1,3,11,160.1288268219214,-144.40439150940801,304.5332183313294
1495,33.0,50.0,1,12,4,182.78888043985353,-121.74577723661787,304.5346576764714
1496,34.0,46.0,5,6,9,-161.06659682011377,143.64993128797505,304.7165281080888
1497,32.0,46.0,5,15,2,-135.98498201101575,168.73298544234422,304.71796745335996
1498,35.0,42.0,9,0,14,107.94378538025194,-196.95461315950524,304.8983985397572
1499,33.0,42.0,9,9,7,-177.21919282065755,127.68064506418887,304.8998378848464
1500,31.0,42.0,9,18,0,-149.71457747524528,155.1866997548641,304.9012772301094
1501,34.0,49.0,2,7,8,163.7781292902655,-141.29606650158166,305.07419579184716
1502,32.0,49.0,2,16,1,189.97964787413366,-115.0959872628664,305.07563513700006
1503,35.0,45.0,6,1,13,-177.81424872082061,127.44181750260759,305.2560662234282
1504,33.0,45.0,6,10,6,148.2971416162618,-156.96036395225747,305.25750556851926
1505,34.0,41.0,10,4,11,110.04743860263261,-195.39193739758048,305.4393760002131
1506,32.0,41.0,10,13,4,-172.11505209276584,133.32576325247646,305.4408153452423
1507,35.0,48.0,3,2,12,-158.58575046255646,147.02798344451003,305.6137339070665
1508,33.0,48.0,3,11,5,169.00177198791062,-136.61340126439063,305.61517325230125
1509,34.0,44.0,7,5,10,130.12190309428843,-175.67514058947563,305.79704368376406
1510,32.0,44.0,7,14,3,-151.2797908550274,154.51869217384956,305.79848302887694
1511,35.0,51.0,0,3,11,-139.26911838482556,166.70228320604656,305.9714015908721
1512,33.0,51.0,0,12,4,-116.17830475700066,189.79453617916442,305.9728409361651
1513,34.0,47.0,4,6,9,-155.87020996188585,150.28450140584027,306.1547113677261
1514,32.0,47.0,4,15,2,-130.35639579774215,175.79975491491496,306.1561507126571
1515,35.0,43.0,8,0,14,-192.12931192266115,114.20726987643866,306.3365817990998
1516,33.0,43.0,8,9,7,134.37632891556132,-171.96169222880053,306.33802114436185
1517,31.0,43.0,8,18,0,-144.0248775283817,162.3145829612622,306.3394604896439
1518,34.0,50.0,1,7,8,170.53523353641503,-135.9771455148366,306.5123790512516
1519,32.0,50.0,1,16,1,197.1689514752943,-109.34486692099381,306.5138183962881
1520,35.0,46.0,5,1,13,133.8278361276607,-172.8664133553757,306.6942494830364
1521,33.0,46.0,5,10,6,155.1153595961514,-151.58032923185056,306.69568882800195
1522,34.0,42.0,9,4,11,-190.3829882985192,116.49457096098922,306.8775592595084
1523,32.0,42.0,9,13,4,-166.6739036386789,140.20509496636805,306.87899860504695
1524,35.0,49.0,2,2,12,-153.5153809685362,153.53653619784745,307.05191716638365
1525,33.0,49.0,2,11,5,-131.11083241537926,175.94252409625915,307.0533565116384
1526,34.0,45.0,6,5,10,136.6915695813659,-170.54365736188265,307.23522694324856
1527,32.0,45.0,6,14,3,161.52055801627284,-145.71610827241602,307.23666628868887
1528,33.0,41.0,10,8,8,-187.06232444495254,120.35621227501542,307.41853671996796
1529,31.0,41.0,10,17,1,-159.8117748192235,147.60820124585007,307.41997606507357
1530,34.0,48.0,3,6,9,-150.61619260568114,156.9767020213185,307.5928946269996
1531,32.0,48.0,3,15,2,-124.67017908665366,182.9241548856662,307.5943339723199
1532,35.0,44.0,7,0,14,120.52838487058762,-187.2463801878257,307.7747650584133
1533,33.0,44.0,7,9,7,141.1296432648669,-166.64656113896126,307.77620440382816
1534,31.0,44.0,7,18,0,169.50009666536062,-138.2775470835495,307.7776437489101
1535,34.0,51.0,0,7,8,-130.600594030082,177.3499682805559,307.9505623106379
1536,32.0,51.0,0,16,1,-103.53611608131541,204.4158855745918,307.9520016559072
1537,35.0,47.0,4,1,13,140.27148525047232,-167.8609474919176,308.13243274238994
1538,33.0,47.0,4,10,6,161.99120807406143,-146.14266401344685,308.1338720875083
1539,34.0,43.0,8,4,11,122.99933381736628,-185.31640870144474,308.315742518811
1540,32.0,43.0,8,13,4,147.14205717759614,-161.17512468672248,308.3171818643186
1541,35.0,50.0,1,2,12,-148.38738097659734,160.10271944920532,308.49010042580267
1542,33.0,50.0,1,11,5,-125.55063306843658,182.94090670283185,308.49153977126844
1543,34.0,46.0,5,5,10,-165.3545436362947,143.31886656652205,308.67341020281674
1544,32.0,46.0,5,14,3,-140.0947951918206,168.58005435598898,308.6748495478096
1545,33.0,42.0,9,8,8,127.044622993737,-181.81209698573366,308.85671997947065
1546,31.0,42.0,9,17,1,154.72881131984468,-154.12934800507537,308.85815932492005
1547,34.0,49.0,2,6,9,-145.30454475156148,163.72653313502087,309.03107788658235
1548,32.0,49.0,2,15,2,190.1061853542633,-118.92633187754473,309.032517231808
1549,35.0,45.0,6,0,14,126.90713036296074,-182.30581795504622,309.21294831800697
1550,33.0,45.0,6,9,7,147.9405881119892,-161.2737995511634,309.2143876631526
1551,31.0,45.0,6,18,0,176.7432408677705,-132.4725861408633,309.2158270086338
1552,34.0,41.0,10,3,12,-200.1884639807722,109.207794114016,309.3962580947882
1553,32.0,41.0,10,12,5,132.66425239940872,-176.73344504060697,309.3976974400157
1554,35.0,48.0,3,1,13,-162.79785113060643,146.77276487127529,309.5706160018817
1555,33.0,48.0,3,10,6,-140.64736829713183,168.9246870497591,309.5720553468909
1556,34.0,44.0,7,4,11,129.56172717208392,-180.19219860652447,309.7539257786084
1557,32.0,44.0,7,13,4,154.13664988706296,-155.61871523670743,309.7553651237704
1558,35.0,51.0,0,2,12,166.72653319890378,-143.20175048664532,309.9282836855491
1559,33.0,51.0,0,11,5,189.9969198073086,-119.93280322355349,309.9297230308621
1560,34.0,47.0,4,5,10,-160.10779941270448,150.00379404934938,310.11159346205386
1561,32.0,47.0,4,14,3,-134.41585161328476,175.69718119426398,310.11303280754873
1562,33.0,43.0,8,8,8,133.7906642103917,-176.50423902859438,310.2949032389861
1563,31.0,43.0,8,17,1,-148.3892906928022,161.90705189132132,310.2963425841235
1564,34.0,50.0,1,6,9,170.53399474630714,-139.9352663994432,310.46926114575035
1565,32.0,50.0,1,15,2,197.3458463208226,-113.1248541704208,310.4707004912434
1566,35.0,46.0,5,0,14,-177.30762522424266,133.34350635347073,310.6511315777134
1567,33.0,46.0,5,9,7,154.80916345713194,-155.84340746542512,310.65257092255706
1568,31.0,46.0,5,18,0,184.04401556764788,-126.60999470008392,310.6540102677318
1569,34.0,42.0,9,3,12,-195.12915751641776,115.70528383768396,310.8344413541017
1570,32.0,42.0,9,12,5,-171.24193922125414,139.59394147824787,310.835880699502
1571,35.0,49.0,2,1,13,153.3316749900987,-157.6771242712275,311.0087992613262
1572,33.0,49.0,2,10,6,-135.09444208276363,175.9157965235645,311.01023860632813
1573,34.0,45.0,6,4,11,-175.0103580135692,136.18175102447276,311.19210903804196
1574,32.0,45.0,6,13,4,-150.00467528876288,161.18887309430283,311.1935483830657
1575,33.0,41.0,10,7,9,-191.83398244565979,119.54143636903609,311.3754188146959
1576,31.0,41.0,10,16,2,-164.40529918461834,146.9715589753323,311.37685815995064
1577,34.0,48.0,3,5,10,156.74635203040089,-154.8034246912357,311.5497767216366
1578,32.0,48.0,3,14,3,182.87193853009376,-128.67927753674485,311.5512160668386
1579,33.0,44.0,7,8,8,140.59433592492132,-171.13875057346377,311.7330864983851
1580,31.0,44.0,7,17,1,-142.5916028827196,169.14292296099302,311.7345258437126
1581,34.0,51.0,0,6,9,-134.50835754935906,177.3990868560213,311.9074444053804
1582,32.0,51.0,0,15,2,-107.26574596530554,204.64313778548967,311.9088837507952
1583,35.0,47.0,4,0,14,-172.25180199556053,139.83751284127356,312.0893148368341
1584,33.0,47.0,4,9,7,-150.3553848817519,161.73536930046976,312.09075418222164
1585,31.0,47.0,4,18,0,-120.68977276147416,191.40242076606955,312.0921935275437
1586,34.0,43.0,8,3,12,122.2604040595179,-190.01222055403923,312.2726246135571
1587,32.0,43.0,8,12,5,-165.69280290391544,146.58126105481642,312.27406395873186
1588,35.0,50.0,1,1,13,-152.4987669139482,159.94821560647688,312.4469825204251
1589,33.0,50.0,1,10,6,-129.48388537052597,182.96453649544856,312.4484218659745
1590,34.0,46.0,5,4,11,142.85940537470742,-169.77088692264442,312.63029229735184
1591,32.0,46.0,5,13,4,168.29872679966502,-144.3330048428761,312.6317316425411
1592,33.0,42.0,9,7,9,-186.5333976211059,126.28020445303991,312.8136020741458
1593,31.0,42.0,9,16,2,-158.6725150050097,154.14252641443454,312.81504141944424
1594,34.0,49.0,2,5,10,-149.44141947174285,163.54654050935642,312.98795998109927
1595,32.0,49.0,2,14,3,190.1043263641477,-122.88507296231364,312.98939932646135
1596,33.0,45.0,6,8,8,-165.71563162033453,147.45563813773333,313.17126975806787
1597,31.0,45.0,6,17,1,176.43642452835047,-136.73628457462473,313.1727091029752
1598,34.0,41.0,10,2,13,-205.11338703420915,108.2397531553288,313.35314018953795
1599,32.0,41.0,10,11,6,131.87434507574653,-181.48023445874605,313.3545795344926
1600,35.0,48.0,3,0,14,146.3891498275625,-167.13834826886887,313.5274980964314
1601,33.0,48.0,3,9,7,168.7192056416534,-144.80973180012006,313.52893744177345
1602,31.0,48.0,3,18,0,198.81845646217698,-114.71192032473118,313.53037678690816
1603,34.0,44.0,7,3,12,-184.83765309372757,128.87315477943048,313.71080787315805
1604,32.0,44.0,7,12,5,153.62621112985653,-160.08603608860722,313.71224721846374
1605,35.0,51.0,0,1,13,166.6223867216031,-147.26277905874304,313.88516578034614
1606,33.0,51.0,0,10,6,-123.81569816030606,190.07090696520754,313.8866051255136
1607,34.0,47.0,4,4,11,149.59469022293342,-164.47378533384472,314.06847555677814
1608,32.0,47.0,4,13,4,-138.60370389905256,175.46621100290213,314.0699149019547
